Time (min),Abs
1.29802084,-0.893650472
1.298229218,-0.893779337
1.298437595,-0.891568959
1.298645854,-0.891687989
1.298854232,-0.891382456
1.29906249,-0.89204973
1.299270988,-0.890792608
1.299479246,-0.891159773
1.299687505,-0.891987264
1.299895883,-0.891946018
1.300104141,-0.892795742
1.300312638,-0.892148793
1.300520897,-0.893062592
1.300729156,-0.890975058
1.300937533,-0.892124116
1.301145911,-0.892927826
1.301354289,-0.894174218
1.301562548,-0.891666055
1.301770806,-0.891164601
1.301979184,-0.892400086
1.302187562,-0.89267242
1.30239594,-0.892336428
1.302604198,-0.892344713
1.302812457,-0.892802954
1.303020954,-0.89378053
1.303229213,-0.893702984
1.303437591,-0.89168483
1.303645849,-0.891619325
1.303854108,-0.8934865
1.304062605,-0.892275214
1.304270864,-0.893343926
1.304479241,-0.891157568
1.3046875,-0.891398549
1.304895878,-0.89099431
1.305104256,-0.892898977
1.305312514,-0.89546454
1.305520892,-0.892076314
1.30572927,-0.890512228
1.305937529,-0.891898513
1.306145906,-0.890409768
1.306354165,-0.893189073
1.306562543,-0.894219756
1.306770921,-0.891693592
1.306979179,-0.891718745
1.307187557,-0.890058935
1.307395816,-0.892173827
1.307604313,-0.891349256
1.307812572,-0.892746985
1.30802083,-0.890696526
1.308229208,-0.892829239
1.308437467,-0.890667558
1.308645964,-0.892338693
1.308854222,-0.890938759
1.309062481,-0.892212689
1.309270859,-0.894421518
1.309479237,-0.892483771
1.309687614,-0.891480565
1.309895873,-0.892974317
1.310104132,-0.892665029
1.310312629,-0.893421292
1.310520887,-0.892900944
1.310729265,-0.892176867
1.310937524,-0.892660499
1.311145782,-0.89340657
1.31135428,-0.892999888
1.311562538,-0.893315852
1.311770916,-0.890856445
1.311979175,-0.892619431
1.312187552,-0.893005908
1.31239593,-0.892112136
1.312604189,-0.8909536
1.312812567,-0.890333116
1.313020825,-0.890961945
1.313229203,-0.89312923
1.313437581,-0.890655279
1.31364584,-0.891374111
1.313854218,-0.889933169
1.314062595,-0.890615583
1.314270854,-0.892379224
1.314479232,-0.893244505
1.31468749,-0.892808259
1.314895988,-0.891023874
1.315104246,-0.892817855
1.315312505,-0.891285598
1.315520883,-0.893382847
1.315729141,-0.890167475
1.315937638,-0.891731262
1.316145897,-0.891457498
1.316354156,-0.891272128
1.316562533,-0.892823696
1.316770911,-0.892779529
1.316979289,-0.892419338
1.317187548,-0.891780675
1.317395806,-0.889913619
1.317604184,-0.891020298
1.317812562,-0.890754581
1.31802094,-0.892346382
1.318229198,-0.891753376
1.318437457,-0.891169727
1.318645954,-0.89122957
1.318854213,-0.889692724
1.319062591,-0.89207089
1.319270849,-0.890236914
1.319479108,-0.89139694
1.319687605,-0.892442584
1.319895864,-0.89243108
1.320104241,-0.891717196
1.3203125,-0.892054439
1.320520878,-0.893243372
1.320729256,-0.890522063
1.320937514,-0.893441379
1.321145892,-0.893248498
1.32135427,-0.893410027
1.321562529,-0.890137076
1.321770906,-0.890081108
1.321979165,-0.892771661
1.322187543,-0.890220225
1.322395921,-0.891880572
1.322604179,-0.892115474
1.322812557,-0.890823841
1.323020816,-0.890544295
1.323229313,-0.891481936
1.323437572,-0.890554309
1.32364583,-0.893161953
1.323854208,-0.893124521
1.324062467,-0.892750979
1.324270964,-0.892676473
1.324479222,-0.892527401
1.324687481,-0.892299295
1.324895859,-0.892214537
1.325104237,-0.894888938
1.325312614,-0.891342223
1.325520873,-0.891649604
1.325729132,-0.893035948
1.325937629,-0.892598629
1.326145887,-0.89104712
1.326354265,-0.893652737
1.326562524,-0.891830921
1.326770782,-0.892971635
1.32697928,-0.892280579
1.327187538,-0.893790245
1.327395916,-0.893961787
1.327604175,-0.890244067
1.327812552,-0.890196025
1.32802093,-0.892415226
1.328229189,-0.892449975
1.328437567,-0.891919911
1.328645825,-0.891644478
1.328854203,-0.891276956
1.329062581,-0.893007338
1.32927084,-0.892049491
1.329479218,-0.892396748
1.329687595,-0.891889274
1.329895854,-0.889076948
1.330104232,-0.892553031
1.33031249,-0.890870154
1.330520988,-0.892633379
1.330729246,-0.8891626
1.330937505,-0.890914559
1.331145883,-0.890886843
1.331354141,-0.889493227
1.331562638,-0.890733719
1.331770897,-0.890922129
1.331979156,-0.889188349
1.332187533,-0.892210245
1.332395911,-0.892114878
1.332604289,-0.89384228
1.332812548,-0.890728235
1.333020806,-0.88859421
1.333229184,-0.89157778
1.333437562,-0.891524971
1.33364594,-0.890806317
1.333854198,-0.891134381
1.334062457,-0.890876293
1.334270954,-0.892679095
1.334479213,-0.892538011
1.334687591,-0.88893491
1.334895849,-0.892207801
1.335104108,-0.891840041
1.335312605,-0.892559946
1.335520864,-0.892600119
1.335729241,-0.890331984
1.3359375,-0.893987298
1.336145878,-0.889706433
1.336354256,-0.892201185
1.336562514,-0.89037782
1.336770892,-0.892079234
1.33697927,-0.892480731
1.337187529,-0.892605841
1.337395906,-0.891696274
1.337604165,-0.893006682
1.337812543,-0.891835332
1.338020921,-0.893697977
1.338229179,-0.892005265
1.338437557,-0.892748654
1.338645816,-0.891951442
1.338854313,-0.892217219
1.339062572,-0.891015947
1.33927083,-0.89287132
1.339479208,-0.89351517
1.339687467,-0.892151535
1.339895964,-0.892132342
1.340104222,-0.892028868
1.340312481,-0.891831517
1.340520859,-0.89016211
1.340729237,-0.892407835
1.340937614,-0.892455936
1.341145873,-0.890346468
1.341354132,-0.892823398
1.341562629,-0.893550098
1.341770887,-0.892274916
1.341979265,-0.893415511
1.342187524,-0.894171476
1.342395782,-0.893866956
1.34260428,-0.892793596
1.342812538,-0.892540813
1.343020916,-0.892895699
1.343229175,-0.894472241
1.343437552,-0.890705586
1.34364593,-0.894574642
1.343854189,-0.891633272
1.344062567,-0.892183602
1.344270825,-0.892360508
1.344479203,-0.892549574
1.344687581,-0.891885459
1.34489584,-0.891866386
1.345104218,-0.891752183
1.345312595,-0.891793966
1.345520854,-0.892181635
1.345729232,-0.89314884
1.34593749,-0.891049743
1.346145988,-0.892359495
1.346354246,-0.891341627
1.346562505,-0.893296361
1.346770883,-0.893095613
1.346979141,-0.892320812
1.347187638,-0.892419696
1.347395897,-0.892774105
1.347604156,-0.892253518
1.347812533,-0.893945515
1.348020911,-0.892668366
1.348229289,-0.89304179
1.348437548,-0.893397689
1.348645806,-0.892816484
1.348854184,-0.893488586
1.349062562,-0.889842451
1.34927094,-0.893107235
1.349479198,-0.893225193
1.349687457,-0.891453564
1.349895954,-0.892780721
1.350104213,-0.893798053
1.350312591,-0.892405331
1.350520849,-0.891006112
1.350729108,-0.891114116
1.350937605,-0.892211914
1.351145864,-0.891838372
1.351354241,-0.893856645
1.3515625,-0.892891049
1.351770878,-0.892365992
1.351979256,-0.893073261
1.352187514,-0.890345991
1.352395892,-0.892865062
1.35260427,-0.893062353
1.352812529,-0.89289546
1.353020906,-0.891885877
1.353229165,-0.889796019
1.353437543,-0.893175662
1.353645921,-0.89461875
1.353854179,-0.892581761
1.354062557,-0.890936971
1.354270816,-0.892323256
1.354479313,-0.891244113
1.354687572,-0.891879976
1.35489583,-0.89030093
1.355104208,-0.891016603
1.355312467,-0.893083334
1.355520964,-0.892261744
1.355729222,-0.892197013
1.355937481,-0.89146173
1.356145859,-0.891626954
1.356354237,-0.891723573
1.356562614,-0.889495373
1.356770873,-0.892605603
1.356979132,-0.889811575
1.357187629,-0.891524017
1.357395887,-0.889221668
1.357604265,-0.892878711
1.357812524,-0.892150521
1.358020782,-0.889174223
1.35822928,-0.889928341
1.358437538,-0.890530765
1.358645916,-0.893778145
1.358854175,-0.891150475
1.359062552,-0.893445551
1.35927093,-0.891652644
1.359479189,-0.892994523
1.359687567,-0.891961038
1.359895825,-0.890804708
1.360104203,-0.891672611
1.360312581,-0.893577635
1.36052084,-0.892130494
1.360729218,-0.891919732
1.360937595,-0.889706612
1.361145854,-0.89245075
1.361354232,-0.890295148
1.36156249,-0.891911149
1.361770988,-0.891127646
1.361979246,-0.892316222
1.362187505,-0.891331494
1.362395883,-0.890509069
1.362604141,-0.893420756
1.362812638,-0.890229642
1.363020897,-0.891964018
1.363229156,-0.891558468
1.363437533,-0.893553436
1.363645911,-0.891690671
1.363854289,-0.892623127
1.364062548,-0.892524421
1.364270806,-0.892411172
1.364479184,-0.891920149
1.364687562,-0.892019987
1.36489594,-0.891987741
1.365104198,-0.892807603
1.365312457,-0.891796768
1.365520954,-0.893160582
1.365729213,-0.890691638
1.365937591,-0.892076135
1.366145849,-0.888483763
1.366354108,-0.891823769
1.366562605,-0.892647207
1.366770864,-0.890594661
1.366979241,-0.891547799
1.3671875,-0.890184462
1.367395878,-0.890338719
1.367604256,-0.89171195
1.367812514,-0.89218694
1.368020892,-0.893104136
1.36822927,-0.89156872
1.368437529,-0.890945435
1.368645906,-0.890602171
1.368854165,-0.890852511
1.369062543,-0.89132601
1.369270921,-0.891079068
1.369479179,-0.889059067
1.369687557,-0.892153919
1.369895816,-0.890242219
1.370104313,-0.891217887
1.370312572,-0.891167641
1.37052083,-0.891539693
1.370729208,-0.891526282
1.370937467,-0.890971065
1.371145964,-0.892014742
1.371354222,-0.892624319
1.371562481,-0.890880048
1.371770859,-0.891742528
1.371979237,-0.890233159
1.372187614,-0.889426529
1.372395873,-0.892080426
1.372604132,-0.890402138
1.372812629,-0.892422199
1.373020887,-0.892813265
1.373229265,-0.891492486
1.373437524,-0.893873096
1.373645782,-0.889963388
1.37385428,-0.892665088
1.374062538,-0.891600013
1.374270916,-0.892420888
1.374479175,-0.894180715
1.374687552,-0.894198656
1.37489593,-0.892666638
1.375104189,-0.89214927
1.375312567,-0.892635942
1.375520825,-0.8913185
1.375729203,-0.890974045
1.375937581,-0.891069889
1.37614584,-0.893591821
1.376354218,-0.893698037
1.376562595,-0.890219092
1.376770854,-0.891811788
1.376979232,-0.893390477
1.37718749,-0.889865458
1.377395988,-0.892052889
1.377604246,-0.889390111
1.377812505,-0.892895222
1.378020883,-0.892749608
1.378229141,-0.892203212
1.378437638,-0.891610146
1.378645897,-0.89045608
1.378854156,-0.8922714
1.379062533,-0.892379642
1.379270911,-0.891682386
1.379479289,-0.889660895
1.379687548,-0.892194152
1.379895806,-0.891978204
1.380104184,-0.891352475
1.380312562,-0.890673816
1.38052094,-0.893173277
1.380729198,-0.891462326
1.380937457,-0.893088579
1.381145954,-0.893230438
1.381354213,-0.891946018
1.381562591,-0.892122805
1.381770849,-0.89315927
1.381979108,-0.8897416
1.382187605,-0.892677069
1.382395864,-0.891003549
1.382604241,-0.892487168
1.3828125,-0.891790509
1.383020878,-0.89204514
1.383229256,-0.888786912
1.383437514,-0.892657459
1.383645892,-0.892210484
1.38385427,-0.889675975
1.384062529,-0.892154455
1.384270906,-0.891834319
1.384479165,-0.890032709
1.384687543,-0.891296327
1.384895921,-0.891130209
1.385104179,-0.892528772
1.385312557,-0.89218998
1.385520816,-0.891433775
1.385729313,-0.8910833
1.385937572,-0.89046675
1.38614583,-0.89072299
1.386354208,-0.894420743
1.386562467,-0.891217589
1.386770964,-0.892598212
1.386979222,-0.892543912
1.387187481,-0.892590761
1.387395859,-0.891397417
1.387604237,-0.891997039
1.387812614,-0.889759183
1.388020873,-0.891106904
1.388229132,-0.88865447
1.388437629,-0.891294539
1.388645887,-0.891021729
1.388854265,-0.891429246
1.389062524,-0.889297128
1.389270782,-0.891744733
1.38947928,-0.889869869
1.389687538,-0.888838708
1.389895916,-0.892896473
1.390104175,-0.890473843
1.390312552,-0.890853524
1.39052093,-0.892098427
1.390729189,-0.892484963
1.390937567,-0.88949734
1.391145825,-0.89064765
1.391354203,-0.890574813
1.391562581,-0.88991487
1.39177084,-0.89226681
1.391979218,-0.892882466
1.392187595,-0.893146515
1.392395854,-0.89235276
1.392604232,-0.892242193
1.39281249,-0.892999232
1.393020988,-0.893423796
1.393229246,-0.892608583
1.393437505,-0.893227994
1.393645883,-0.891877651
1.393854141,-0.891743481
1.394062638,-0.892024279
1.394270897,-0.893247426
1.394479156,-0.891974092
1.394687533,-0.890670955
1.394895911,-0.892783284
1.395104289,-0.890966654
1.395312548,-0.892305791
1.395520806,-0.892116845
1.395729184,-0.891296446
1.395937562,-0.892694891
1.39614594,-0.891574562
1.396354198,-0.892054021
1.396562457,-0.891141653
1.396770954,-0.892129719
1.396979213,-0.892310739
1.397187591,-0.892648399
1.397395849,-0.891569674
1.397604108,-0.892896056
1.397812605,-0.891606569
1.398020864,-0.892131865
1.398229241,-0.894261479
1.3984375,-0.88976711
1.398645878,-0.891624272
1.398854256,-0.893269777
1.399062514,-0.892617941
1.399270892,-0.890551984
1.39947927,-0.892878234
1.399687529,-0.892839074
1.399895906,-0.891141474
1.400104165,-0.891448617
1.400312543,-0.89212966
1.400520921,-0.892065167
1.400729179,-0.892925084
1.400937557,-0.890228033
1.401145816,-0.893035233
1.401354313,-0.892623305
1.401562572,-0.889588118
1.40177083,-0.891640723
1.401979208,-0.891344786
1.402187467,-0.891079307
1.402395964,-0.891686022
1.402604222,-0.891154707
1.402812481,-0.891159594
1.403020859,-0.891454458
1.403229237,-0.892302871
1.403437614,-0.89122057
1.403645873,-0.892479241
1.403854132,-0.892120659
1.404062629,-0.889928341
1.404270887,-0.893254221
1.404479265,-0.891540468
1.404687524,-0.89229995
1.404895782,-0.893079341
1.40510428,-0.891267359
1.405312538,-0.893380046
1.405520916,-0.89218694
1.405729175,-0.890597343
1.405937552,-0.892719924
1.40614593,-0.892709732
1.406354189,-0.889998019
1.406562567,-0.891472876
1.406770825,-0.892987609
1.406979203,-0.891795278
1.407187581,-0.890520155
1.40739584,-0.892634392
1.407604218,-0.891118467
1.407812595,-0.890104771
1.408020854,-0.891603947
1.408229232,-0.891667247
1.40843749,-0.893324196
1.408645988,-0.887494326
1.408854246,-0.892928302
1.409062505,-0.891871452
1.409270883,-0.892398536
1.409479141,-0.888390362
1.409687638,-0.893740416
1.409895897,-0.891414166
1.410104156,-0.89203012
1.410312533,-0.891878307
1.410520911,-0.892671764
1.410729289,-0.890124977
1.410937548,-0.892293215
1.411145806,-0.891620696
1.411354184,-0.891720533
1.411562562,-0.89113605
1.41177094,-0.891479433
1.411979198,-0.889763176
1.412187457,-0.893353224
1.412395954,-0.891645849
1.412604213,-0.892064869
1.412812591,-0.892443538
1.413020849,-0.891089141
1.413229108,-0.892321348
1.413437605,-0.892286837
1.413645864,-0.892145038
1.413854241,-0.892826617
1.4140625,-0.89297694
1.414270878,-0.892254472
1.414479256,-0.890491247
1.414687514,-0.889273822
1.414895892,-0.890822589
1.41510427,-0.892810166
1.415312529,-0.890808761
1.415520906,-0.891123831
1.415729165,-0.890556037
1.415937543,-0.890593529
1.416145921,-0.891823471
1.416354179,-0.890725195
1.416562557,-0.892668188
1.416770816,-0.891764164
1.416979313,-0.89206034
1.417187572,-0.889566362
1.41739583,-0.89173317
1.417604208,-0.889684916
1.417812467,-0.891769648
1.418020964,-0.893515408
1.418229222,-0.892387807
1.418437481,-0.891835928
1.418645859,-0.893190503
1.418854237,-0.891682506
1.419062614,-0.891823053
1.419270873,-0.891026557
1.419479132,-0.891616941
1.419687629,-0.89234829
1.419895887,-0.890899837
1.420104265,-0.893084407
1.420312524,-0.892413318
1.420520782,-0.89280206
1.42072928,-0.89135164
1.420937538,-0.89228189
1.421145916,-0.891466022
1.421354175,-0.892594278
1.421562552,-0.89177388
1.42177093,-0.892759681
1.421979189,-0.893060327
1.422187567,-0.890940905
1.422395825,-0.892528772
1.422604203,-0.89164108
1.422812581,-0.889950216
1.42302084,-0.892011702
1.423229218,-0.893260181
1.423437595,-0.891673029
1.423645854,-0.891606689
1.423854232,-0.892558694
1.42406249,-0.889157951
1.424270988,-0.891627014
1.424479246,-0.892432392
1.424687505,-0.891704023
1.424895883,-0.891314507
1.425104141,-0.891188502
1.425312638,-0.89202112
1.425520897,-0.892335892
1.425729156,-0.89113009
1.425937533,-0.890877128
1.426145911,-0.892017186
1.426354289,-0.892101228
1.426562548,-0.890723407
1.426770806,-0.892137229
1.426979184,-0.892354965
1.427187562,-0.89271766
1.42739594,-0.892504692
1.427604198,-0.892288566
1.427812457,-0.891680539
1.428020954,-0.890310288
1.428229213,-0.891334951
1.428437591,-0.88966918
1.428645849,-0.89290148
1.428854108,-0.891537249
1.429062605,-0.892917395
1.429270864,-0.890820622
1.429479241,-0.893141925
1.4296875,-0.892175317
1.429895878,-0.892074049
1.430104256,-0.891562402
1.430312514,-0.890408158
1.430520892,-0.889240742
1.43072927,-0.893420756
1.430937529,-0.891951859
1.431145906,-0.891576171
1.431354165,-0.893747449
1.431562543,-0.893046975
1.431770921,-0.892044246
1.431979179,-0.890166283
1.432187557,-0.893280983
1.432395816,-0.892005205
1.432604313,-0.892986894
1.432812572,-0.891502023
1.43302083,-0.891792476
1.433229208,-0.892514288
1.433437467,-0.891875744
1.433645964,-0.892368734
1.433854222,-0.892078996
1.434062481,-0.891775727
1.434270859,-0.891377926
1.434479237,-0.891321838
1.434687614,-0.892953932
1.434895873,-0.891487539
1.435104132,-0.892183065
1.435312629,-0.889406979
1.435520887,-0.891344488
1.435729265,-0.891639948
1.435937524,-0.891783059
1.436145782,-0.891998708
1.43635428,-0.892528236
1.436562538,-0.889918089
1.436770916,-0.893229842
1.436979175,-0.892105341
1.437187552,-0.89330709
1.43739593,-0.892580986
1.437604189,-0.89098531
1.437812567,-0.889495254
1.438020825,-0.891694009
1.438229203,-0.89176178
1.438437581,-0.89338702
1.43864584,-0.891817927
1.438854218,-0.889836788
1.439062595,-0.891652226
1.439270854,-0.891892195
1.439479232,-0.893929243
1.43968749,-0.890822291
1.439895988,-0.891814828
1.440104246,-0.892715514
1.440312505,-0.892165661
1.440520883,-0.892023683
1.440729141,-0.893769383
1.440937638,-0.889170945
1.441145897,-0.892432809
1.441354156,-0.888987184
1.441562533,-0.893361867
1.441770911,-0.890812457
1.441979289,-0.892906964
1.442187548,-0.892533422
1.442395806,-0.89246428
1.442604184,-0.88965863
1.442812562,-0.890968859
1.44302094,-0.891308904
1.443229198,-0.890647709
1.443437457,-0.893275559
1.443645954,-0.892088711
1.443854213,-0.892572045
1.444062591,-0.888712406
1.444270849,-0.893260419
1.444479108,-0.890922546
1.444687605,-0.892955601
1.444895864,-0.891265631
1.445104241,-0.890064478
1.4453125,-0.893167794
1.445520878,-0.889618695
1.445729256,-0.892677844
1.445937514,-0.89236778
1.446145892,-0.889262497
1.44635427,-0.89248699
1.446562529,-0.891100526
1.446770906,-0.891980469
1.446979165,-0.890501201
1.447187543,-0.890135169
1.447395921,-0.891241431
1.447604179,-0.891103566
1.447812557,-0.891254067
1.448020816,-0.893344462
1.448229313,-0.890055001
1.448437572,-0.892694116
1.44864583,-0.89284581
1.448854208,-0.892477453
1.449062467,-0.891691029
1.449270964,-0.890652716
1.449479222,-0.89123404
1.449687481,-0.891281009
1.449895859,-0.891174078
1.450104237,-0.892466188
1.450312614,-0.891219795
1.450520873,-0.893165529
1.450729132,-0.889771581
1.450937629,-0.88966167
1.451145887,-0.8919698
1.451354265,-0.892397523
1.451562524,-0.891521037
1.451770782,-0.890467286
1.45197928,-0.889602661
1.452187538,-0.892004311
1.452395916,-0.889149666
1.452604175,-0.893277824
1.452812552,-0.889853239
1.45302093,-0.889589191
1.453229189,-0.89145869
1.453437567,-0.891862512
1.453645825,-0.889434278
1.453854203,-0.891653478
1.454062581,-0.892047942
1.45427084,-0.892250776
1.454479218,-0.889394522
1.454687595,-0.892659128
1.454895854,-0.891855717
1.455104232,-0.892626882
1.45531249,-0.891217291
1.455520988,-0.888912082
1.455729246,-0.892120719
1.455937505,-0.893248677
1.456145883,-0.889014065
1.456354141,-0.891578913
1.456562638,-0.893370509
1.456770897,-0.892629802
1.456979156,-0.889328301
1.457187533,-0.89276588
1.457395911,-0.891941369
1.457604289,-0.892089725
1.457812548,-0.891383827
1.458020806,-0.891247869
1.458229184,-0.89169538
1.458437562,-0.891845107
1.45864594,-0.892002821
1.458854198,-0.891449094
1.459062457,-0.891592205
1.459270954,-0.892500281
1.459479213,-0.890160263
1.459687591,-0.892032921
1.459895849,-0.89255774
1.460104108,-0.892249584
1.460312605,-0.889995694
1.460520864,-0.891005218
1.460729241,-0.890374899
1.4609375,-0.889616907
1.461145878,-0.892090023
1.461354256,-0.892843366
1.461562514,-0.892039836
1.461770892,-0.89217484
1.46197927,-0.892786741
1.462187529,-0.892770231
1.462395906,-0.890748799
1.462604165,-0.890152097
1.462812543,-0.892222583
1.463020921,-0.891736746
1.463229179,-0.892278016
1.463437557,-0.889065802
1.463645816,-0.890418232
1.463854313,-0.8892079
1.464062572,-0.891486645
1.46427083,-0.891510367
1.464479208,-0.891528666
1.464687467,-0.892184675
1.464895964,-0.891694725
1.465104222,-0.891918302
1.465312481,-0.891940534
1.465520859,-0.892184973
1.465729237,-0.890343845
1.465937614,-0.890599728
1.466145873,-0.892761588
1.466354132,-0.891000629
1.466562629,-0.892994344
1.466770887,-0.892779827
1.466979265,-0.892668665
1.467187524,-0.892226994
1.467395782,-0.890678644
1.46760428,-0.891707361
1.467812538,-0.893038571
1.468020916,-0.892666221
1.468229175,-0.892165721
1.468437552,-0.891966701
1.46864593,-0.893295288
1.468854189,-0.892435134
1.469062567,-0.890174627
1.469270825,-0.891246557
1.469479203,-0.892034113
1.469687581,-0.893488765
1.46989584,-0.892836571
1.470104218,-0.892416358
1.470312595,-0.890353441
1.470520854,-0.892089486
1.470729232,-0.893037975
1.47093749,-0.892279327
1.471145988,-0.892461717
1.471354246,-0.89346695
1.471562505,-0.891531766
1.471770883,-0.891647816
1.471979141,-0.892140269
1.472187638,-0.89133662
1.472395897,-0.89230746
1.472604156,-0.891837061
1.472812533,-0.89340806
1.473020911,-0.892184615
1.473229289,-0.889794707
1.473437548,-0.889794707
1.473645806,-0.893008471
1.473854184,-0.892035544
1.474062562,-0.892181695
1.47427094,-0.893234015
1.474479198,-0.890684187
1.474687457,-0.891575992
1.474895954,-0.891884685
1.475104213,-0.892415464
1.475312591,-0.892288864
1.475520849,-0.892175376
1.475729108,-0.892066658
1.475937605,-0.893884063
1.476145864,-0.889100373
1.476354241,-0.891058683
1.4765625,-0.891411722
1.476770878,-0.892775059
1.476979256,-0.890905857
1.477187514,-0.894120216
1.477395892,-0.892768264
1.47760427,-0.893011391
1.477812529,-0.893400669
1.478020906,-0.893296838
1.478229165,-0.89195627
1.478437543,-0.892102361
1.478645921,-0.889274001
1.478854179,-0.892576158
1.479062557,-0.892656624
1.479270816,-0.891055882
1.479479313,-0.892891169
1.479687572,-0.891943395
1.47989583,-0.891377568
1.480104208,-0.893160939
1.480312467,-0.892340422
1.480520964,-0.891911149
1.480729222,-0.890023589
1.480937481,-0.890172422
1.481145859,-0.894734025
1.481354237,-0.892307162
1.481562614,-0.88992554
1.481770873,-0.892626762
1.481979132,-0.891216815
1.482187629,-0.892470777
1.482395887,-0.891227126
1.482604265,-0.892010152
1.482812524,-0.892193198
1.483020782,-0.891677916
1.48322928,-0.89009428
1.483437538,-0.892872691
1.483645916,-0.891183376
1.483854175,-0.893161535
1.484062552,-0.892120361
1.48427093,-0.891782701
1.484479189,-0.891856611
1.484687567,-0.891717494
1.484895825,-0.892039836
1.485104203,-0.892413318
1.485312581,-0.89130652
1.48552084,-0.892497599
1.485729218,-0.890628636
1.485937595,-0.893309832
1.486145854,-0.892475784
1.486354232,-0.889994979
1.48656249,-0.893240333
1.486770988,-0.892467797
1.486979246,-0.892290115
1.487187505,-0.893341839
1.487395883,-0.890969634
1.487604141,-0.890001059
1.487812638,-0.891089618
1.488020897,-0.892406166
1.488229156,-0.890075922
1.488437533,-0.89200908
1.488645911,-0.891975939
1.488854289,-0.893575072
1.489062548,-0.893860519
1.489270806,-0.892517269
1.489479184,-0.891238689
1.489687562,-0.892805696
1.48989594,-0.892781258
1.490104198,-0.893342197
1.490312457,-0.892736018
1.490520954,-0.892394483
1.490729213,-0.89177686
1.490937591,-0.891537011
1.491145849,-0.891195536
1.491354108,-0.891640782
1.491562605,-0.891806126
1.491770864,-0.89180547
1.491979241,-0.890912473
1.4921875,-0.891531289
1.492395878,-0.89262265
1.492604256,-0.892611921
1.492812514,-0.890120626
1.493020892,-0.890378773
1.49322927,-0.892566323
1.493437529,-0.892192662
1.493645906,-0.889424264
1.493854165,-0.890809357
1.494062543,-0.892061114
1.494270921,-0.890054107
1.494479179,-0.893350005
1.494687557,-0.891613901
1.494895816,-0.892494381
1.495104313,-0.892700613
1.495312572,-0.891888022
1.49552083,-0.892273843
1.495729208,-0.891818047
1.495937467,-0.892952919
1.496145964,-0.89212805
1.496354222,-0.89188087
1.496562481,-0.892446637
1.496770859,-0.891170204
1.496979237,-0.893281579
1.497187614,-0.89074111
1.497395873,-0.892235041
1.497604132,-0.890998125
1.497812629,-0.894204021
1.498020887,-0.892273843
1.498229265,-0.892852426
1.498437524,-0.892567933
1.498645782,-0.891154587
1.49885428,-0.890980542
1.499062538,-0.891869605
1.499270916,-0.890875876
1.499479175,-0.891852498
1.499687552,-0.892145455
1.49989593,-0.892460465
1.500104189,-0.892251968
1.500312567,-0.89111954
1.500520825,-0.892580926
1.500729203,-0.892502904
1.500937581,-0.890259206
1.50114584,-0.891420662
1.501354218,-0.892662227
1.501562595,-0.893106461
1.501770854,-0.893110156
1.501979232,-0.892956138
1.50218749,-0.893481195
1.502395988,-0.892762005
1.502604246,-0.891946435
1.502812505,-0.891035378
1.503020883,-0.891606093
1.503229141,-0.891427577
1.503437638,-0.893100977
1.503645897,-0.890268505
1.503854156,-0.892462969
1.504062533,-0.892645598
1.504270911,-0.892504454
1.504479289,-0.891789079
1.504687548,-0.892602444
1.504895806,-0.890582502
1.505104184,-0.891928375
1.505312562,-0.89077282
1.50552094,-0.891704261
1.505729198,-0.889741302
1.505937457,-0.891658306
1.506145954,-0.891734183
1.506354213,-0.891088367
1.506562591,-0.89179486
1.506770849,-0.890372038
1.506979108,-0.893628359
1.507187605,-0.891006708
1.507395864,-0.890839696
1.507604241,-0.889039278
1.5078125,-0.891077817
1.508020878,-0.892962873
1.508229256,-0.889727533
1.508437514,-0.891487539
1.508645892,-0.891617358
1.50885427,-0.892289281
1.509062529,-0.891189694
1.509270906,-0.891853094
1.509479165,-0.892362893
1.509687543,-0.892010629
1.509895921,-0.889363527
1.510104179,-0.893158078
1.510312557,-0.88906759
1.510520816,-0.891534567
1.510729313,-0.888967693
1.510937572,-0.891734958
1.51114583,-0.893079162
1.511354208,-0.89061892
1.511562467,-0.891466975
1.511770964,-0.890292466
1.511979222,-0.892323911
1.512187481,-0.893920779
1.512395859,-0.891075611
1.512604237,-0.89302814
1.512812614,-0.892323852
1.513020873,-0.892490268
1.513229132,-0.889625311
1.513437629,-0.892599285
1.513645887,-0.892756045
1.513854265,-0.892383277
1.514062524,-0.893861592
1.514270782,-0.892775118
1.51447928,-0.892641902
1.514687538,-0.89405489
1.514895916,-0.892140806
1.515104175,-0.891790569
1.515312552,-0.892880857
1.51552093,-0.892721295
1.515729189,-0.893815696
1.515937567,-0.893705666
1.516145825,-0.892868519
1.516354203,-0.893873692
1.516562581,-0.890592277
1.51677084,-0.891779184
1.516979218,-0.893725574
1.517187595,-0.891576529
1.517395854,-0.892462969
1.517604232,-0.893712342
1.51781249,-0.894028246
1.518020988,-0.892053247
1.518229246,-0.89153254
1.518437505,-0.891279757
1.518645883,-0.890173554
1.518854141,-0.888963342
1.519062638,-0.890634775
1.519270897,-0.891343236
1.519479156,-0.893015146
1.519687533,-0.891648531
1.519895911,-0.889773488
1.520104289,-0.892962337
1.520312548,-0.891427755
1.520520806,-0.892256141
1.520729184,-0.89264077
1.520937562,-0.891066968
1.52114594,-0.890495241
1.521354198,-0.891548932
1.521562457,-0.892671049
1.521770954,-0.892759025
1.521979213,-0.891792595
